Operating_Temperature_C,Current_Density_mA_cm2,Cell_Voltage_V,Cathode_Pressure_bar,Anode_Pressure_bar,Anode_Catalyst_Type,Anode_Catalyst_Loading_mg_cm2,Cathode_Catalyst_Type,Cathode_Catalyst_Loading_mg_cm2,Membrane_Type,Membrane_Thickness_um,Membrane_Water_Content_lambda,Water_Flow_Rate_mL_min,Water_Flow_Rate_L_min,Power_Density_W_cm2,H2_Production_Rate_mL_min,H2_Production_Rate_NL_h,Energy_Efficiency_percent,Temp_x_CurrentDensity,CurrentDensity_per_MembraneThickness,Pressure_Differential,Anode_Catalyst_Activity,Membrane_Resistance_Index,Power_per_Temperature,Cathode_Catalyst_Efficiency,Voltage_per_Temperature,Current_Efficiency,Total_Catalyst_Loading
64.12,6271.77,2.5,27.44,2.22,IrO2,2.02,Pt/C,0.17,Nafion_212,49.81,20.11,92413.54,92.41,15.68,1092.04,65.52,59.2,402145.89240000007,125.91387271632203,25.220000000000002,3.8354912051928554,2.47687717553456,0.2445414847161572,4.6648000000000005,0.03898939488459139,0.17411990554500562,2.19
40.82,2984.21,2.1,20.04,2.94,Ir_black,2.12,Pt/C,0.07,Nafion_115,128.22,21.98,29061.42,29.06,6.27,519.61,31.18,70.47,121815.4522,23.274138199968803,17.099999999999998,3.1887088596826483,5.833484986351229,0.15360117589416952,1.4028,0.0514453699167075,0.17411978379537632,2.19
39.43,1649.6,1.74,4.32,1.7,IrRuOx,0.94,Pt/C,0.15,Nafion_212,49.12,16.6,26103.69,26.1,2.86,287.23,17.23,85.29,65043.727999999996,33.583061889250814,2.62,1.3943447564419604,2.9590361445783127,0.0725336038549328,0.648,0.044128835911742326,0.17412099903006792,1.0899999999999999
66.65,2025.91,1.87,6.15,3.84,Ir_black,2.72,Pt/C,0.07,Nafion_117,186.78,22.82,22793.73,22.79,3.79,352.75,21.17,79.07,135026.9015,10.846503908341365,2.3100000000000005,5.296953692480417,8.184925503943909,0.0568642160540135,0.43050000000000005,0.02805701425356339,0.17411928466713722,2.79
38.42,674.45,1.5,14.72,2.56,IrO2,1.45,Pt/C,0.14,Nafion_212,49.4,18.91,9928.27,9.93,1.01,117.44,7.05,98.67,25912.369000000002,13.652834008097168,12.16,2.129236695196029,2.612374405076679,0.026288391462779802,2.0608000000000004,0.039042165538781884,0.1741270664986285,1.5899999999999999
70.1,5293.0,2.5,23.72,2.43,IrRuOx,1.45,Pt/C,0.17,Nafion_212,50.7,22.45,75030.23,75.03,13.23,921.62,55.3,59.2,371039.3,104.39842209072978,21.29,2.9228628277155146,2.2583518930957687,0.18873038516405138,4.0324,0.03566333808844508,0.17412053655771775,1.6199999999999999
66.81,1400.53,1.62,15.83,2.77,IrRuOx,0.87,Pt/C,0.07,Nafion_115,132.73,20.23,27753.18,27.75,2.27,243.86,14.63,91.16,93569.4093,10.551721539968357,13.06,1.696959181556159,6.5610479485912006,0.033976949558449335,1.1081,0.024247867085765606,0.17411979750523018,0.94
39.19,3205.47,2.22,15.22,2.88,IrRuOx,0.8,Pt/C,0.05,Nafion_212,47.67,17.82,65330.67,65.33,7.1,558.14,33.49,66.81,125622.36929999999,67.2429200755192,12.34,1.183831780024472,2.675084175084175,0.1811686654758867,0.7610000000000001,0.05664710385302374,0.1741211117246457,0.8500000000000001
39.49,2031.89,1.78,7.54,1.54,IrO2,1.57,Pt/C,0.06,Nafion_117,187.79,16.81,23858.43,23.86,3.61,353.79,21.23,83.22,80239.33610000001,10.820011715213804,6.0,2.3302501430798883,11.171326591314694,0.09141554824006076,0.45239999999999997,0.045074702456318054,0.17411867768432346,1.6300000000000001
77.29,3106.68,2.06,17.78,3.05,IrO2,2.06,Pt/C,0.14,Nafion_117,172.35,17.84,44564.84,44.56,6.41,540.94,32.46,71.75,240115.2972,18.025413402959096,14.73,4.4620396530383,9.660874439461884,0.08293440289817569,2.4892000000000003,0.026652865829990942,0.17412157029368974,2.2
55.44,3557.37,2.2,21.2,1.98,IrRuOx,0.57,Pt/C,0.2,Nafion_115,135.15,15.68,51291.12,51.29,7.84,619.41,37.16,67.14,197220.59279999998,26.321642619311874,19.22,0.9923107961918358,8.619260204081634,0.1414141414141414,4.24,0.03968253968253969,0.17412020678197657,0.77
55.29,4594.01,2.43,13.43,3.15,IrO2,1.2,Pt/C,0.04,Nafion_212,48.88,16.33,53800.08,53.8,11.17,799.91,47.99,60.85,254002.81290000002,93.98547463175123,10.28,2.085944096398375,2.993263931414575,0.20202568276361005,0.5372,0.043950081389039615,0.17412021306004993,1.24
69.85,1789.53,1.74,20.12,3.54,IrO2,2.57,Pt/C,0.16,Nafion_115,125.79,15.84,36310.26,36.31,3.12,311.59,18.7,84.94,124998.6705,14.226329596947291,16.580000000000002,5.167587260864301,7.941287878787879,0.04466714387974231,3.2192000000000003,0.024910522548317826,0.17411834392270595,2.73
74.61,566.86,1.5,26.07,3.47,Ir_black,1.66,Pt/C,0.09,Nafion_117,170.55,18.71,10606.81,10.61,0.85,98.7,5.92,98.67,42293.4246,3.323717384931105,22.6,3.5005412604033106,9.115446285408872,0.011392574721887146,2.3463,0.02010454362685967,0.17411706594220797,1.75
77.23,1494.4,1.68,10.1,2.68,IrO2,1.73,Pt/C,0.11,Nafion_115,124.73,21.0,18355.76,18.36,2.51,260.21,15.61,88.16,115412.51200000002,11.981079130922794,7.42,3.744999219319271,5.93952380952381,0.032500323708403465,1.111,0.021753204713194352,0.17412339400428264,1.84
68.18,5156.26,2.5,15.6,2.6,IrRuOx,1.05,Pt/C,0.23,Nafion_117,174.8,16.3,73975.29,73.98,12.89,897.81,53.87,59.2,351553.8068000001,29.498054919908466,13.0,2.0763056073373547,10.723926380368098,0.18905837488999705,3.588,0.03666764447051921,0.17412038958469897,1.28
55.52,4929.31,2.5,11.8,1.76,IrO2,1.62,Pt/C,0.09,Nafion_115,123.96,16.17,53913.75,53.91,12.32,858.29,51.5,59.2,273675.29120000004,39.765327525008075,10.040000000000001,2.8225088406557197,7.666048237476808,0.22190201729106626,1.062,0.04502881844380403,0.17411970438053193,1.7100000000000002
39.38,3300.28,2.24,20.51,3.36,IrRuOx,1.12,Pt/C,0.11,Nafion_115,126.31,20.04,57869.45,57.87,7.39,574.65,34.48,66.07,129965.02640000002,26.12841421898504,17.150000000000002,1.6605164780075785,6.302894211576847,0.1876587100050787,2.2561,0.056881665820213305,0.17412158968329958,1.2300000000000002
68.86,3314.57,2.08,16.44,2.04,Ir_black,1.76,Pt/C,0.03,Nafion_212,52.87,16.9,37180.73,37.18,6.88,577.13,34.63,71.3,228241.29020000002,62.692831473425386,14.400000000000002,3.5040302605902727,3.1284023668639054,0.09991286668602962,0.4932,0.03020621550972989,0.17411911650681686,1.79
62.18,3625.28,2.11,17.39,2.54,IrO2,1.7,Pt/C,0.05,Nafion_117,181.04,15.74,94080.5,94.08,7.66,631.23,37.87,70.04,225419.91040000002,20.024745912505526,14.850000000000001,3.165871113507734,11.501905972045742,0.12319073657124478,0.8695,0.03393374075265358,0.17411896460411333,1.75
57.4,1665.11,1.73,20.62,2.07,IrO2,1.46,Pt/C,0.07,Nafion_115,128.54,16.58,33232.93,33.23,2.88,289.93,17.4,85.49,95577.314,12.954022094289716,18.55,2.592017255598159,7.752714113389627,0.050174216027874564,1.4434000000000002,0.030139372822299653,0.17412062866717515,1.53
72.82,5294.13,2.5,13.68,1.73,IrO2,1.87,Pt/C,0.04,Nafion_117,174.52,22.17,77306.39,77.31,13.24,921.82,55.31,59.2,385518.54659999994,30.335377034150813,11.95,3.873422297504318,7.871898962562021,0.18181818181818185,0.5472,0.03433122768470201,0.17412114927287392,1.9100000000000001
41.59,2554.58,1.92,23.92,2.89,IrO2,1.09,Pt/C,0.14,Nafion_117,175.6,21.2,43067.58,43.07,4.89,444.8,26.69,77.25,106244.9822,14.547722095671983,21.03,1.6521503737705159,8.283018867924529,0.11757634046645826,3.3488000000000007,0.046164943496032694,0.17411864181196127,1.23
59.92,2420.34,1.99,15.75,1.47,IrRuOx,1.04,Pt/C,0.1,Nafion_212,55.4,18.22,55380.2,55.38,4.81,421.43,25.29,74.42,145026.7728,43.688447653429606,14.28,1.8934881558036667,3.0406147091108675,0.08027369826435246,1.5750000000000002,0.033210947930574095,0.17412016493550492,1.1400000000000001
30.3,2955.65,2.14,9.01,3.26,Ir_black,1.68,Pt/C,0.12,Nafion_212,47.79,20.11,48888.33,48.89,6.34,514.64,30.88,69.05,89556.195,61.84662063193137,5.75,2.2745763002630444,2.376429636996519,0.20924092409240924,1.0812,0.07062706270627063,0.17412075178048822,1.7999999999999998
59.06,958.2,1.54,18.5,2.14,IrO2,1.33,Pt/C,0.06,Nafion_117,188.28,19.43,11553.61,11.55,1.48,166.84,10.01,95.88,56591.292,5.0892288081580626,16.36,2.400744607195852,9.690169840452908,0.02505926176769387,1.1099999999999999,0.02607517778530308,0.17411813817574617,1.3900000000000001
36.8,1626.64,1.78,20.52,1.02,IrO2,1.24,Pt/C,0.08,Nafion_212,49.27,20.23,23547.77,23.55,2.89,283.23,16.99,83.34,59860.352,33.014816318246396,19.5,1.7916041283276103,2.435491843796342,0.07853260869565218,1.6416,0.04836956521739131,0.17411965769930654,1.32
42.15,4015.56,2.37,12.34,2.58,IrO2,1.18,Pt/C,0.15,Nafion_212,50.01,20.26,85116.96,85.12,9.53,699.19,41.95,62.37,169255.854,80.29514097180564,9.76,1.7986105289979788,2.4684106614017765,0.22609727164887305,1.851,0.05622775800711744,0.17412017252886275,1.3299999999999998
42.06,1206.71,1.63,22.12,1.43,IrRuOx,1.39,Pt/C,0.25,Nafion_212,53.21,19.96,21433.65,21.43,1.96,210.11,12.61,90.99,50754.2226,22.678255966923512,20.69,2.1167962591182383,2.6658316633266534,0.0466000951022349,5.53,0.03875416072277698,0.17411805653388138,1.64
65.08,3326.74,2.1,23.61,2.05,IrO2,1.35,Pt/C,0.04,Nafion_117,186.36,17.53,59402.59,59.4,6.99,579.25,34.76,70.48,216504.23919999998,17.851148315089073,21.56,2.5880497309984474,10.630918425556189,0.10740626920712969,0.9444,0.0322679778733866,0.17411940818939864,1.3900000000000001
67.97,1932.94,1.76,11.6,3.12,IrRuOx,1.6,Pt/C,0.21,Nafion_212,49.67,14.73,42002.6,42.0,3.4,336.56,20.19,84.21,131381.9318,38.91564324541977,8.48,3.1572570523622314,3.372029871011541,0.05002206855965867,2.436,0.025893776666176253,0.17411818266474904,1.81
63.0,2443.25,1.86,27.32,1.5,IrRuOx,1.75,Pt/C,0.13,Nafion_117,178.06,18.92,54737.91,54.74,4.54,425.42,25.53,79.65,153924.75,13.721498371335505,25.82,3.2858185137126004,9.41120507399577,0.07206349206349207,3.5516,0.029523809523809525,0.1741205361710836,1.88
75.44,2082.23,1.78,8.56,3.61,IrRuOx,1.04,Pt/C,0.13,Nafion_117,179.72,21.81,48163.01,48.16,3.71,362.56,21.75,83.1,157083.4312,11.58596705987091,4.950000000000001,2.2113887529081673,8.240256762952775,0.049178154825026514,1.1128,0.0235949098621421,0.17412101448927353,1.17
55.46,2319.49,1.83,10.06,1.12,IrO2,1.1,Pt/C,0.11,Nafion_117,181.69,19.62,24882.92,24.88,4.24,403.87,24.23,81.01,128638.91539999998,12.766195167593152,8.940000000000001,1.9153687824885521,9.26044852191641,0.07645149657410746,1.1066,0.03299675441759827,0.17412017296905788,1.2100000000000002
51.59,3909.3,2.26,9.65,1.99,IrRuOx,0.84,Pt/C,0.05,Nafion_115,131.46,21.28,64164.85,64.16,8.83,680.69,40.84,65.51,201680.787,29.737562756732085,7.66,1.4071221817599522,6.177631578947368,0.17115720100794726,0.48250000000000004,0.04380693932932738,0.17412068656792776,0.89
71.5,2111.46,1.79,23.21,3.24,IrO2,2.13,Pt/C,0.05,Nafion_117,180.02,23.39,40654.62,40.65,3.77,367.65,22.06,82.88,150969.39,11.729030107765803,19.97,4.354117633210726,7.696451474989312,0.05272727272727273,1.1605,0.025034965034965037,0.17412122417663606,2.1799999999999997
48.52,3160.44,2.1,17.74,2.14,IrO2,1.46,Pt/C,0.13,Nafion_117,183.09,16.55,61739.01,61.74,6.64,550.3,33.02,70.47,153344.54880000002,17.26167458626905,15.599999999999998,2.3717698194442294,11.062839879154078,0.1368507831821929,2.3062,0.043281121187139324,0.17412132487881432,1.5899999999999999
75.5,2779.3,1.9,8.86,1.64,Ir_black,1.47,Pt/C,0.09,Nafion_117,188.19,20.32,47906.8,47.91,5.27,483.93,29.04,78.06,209837.15000000002,14.768584940751369,7.22,3.127588939332288,9.261318897637794,0.06980132450331125,0.7973999999999999,0.025165562913907282,0.17411938257834705,1.56
30.48,3618.41,2.23,14.37,2.23,IrRuOx,1.02,Pt/C,0.22,Nafion_212,51.14,20.21,43220.22,43.22,8.06,630.04,37.8,66.42,110289.1368,70.75498631208447,12.139999999999999,1.3834807792390404,2.5304304799604154,0.26443569553805774,3.1614,0.07316272965879266,0.17412067731406888,1.24
75.93,5534.47,2.5,17.06,2.04,IrO2,2.24,Pt/C,0.1,Nafion_212,50.93,23.06,112187.68,112.19,13.84,963.66,57.82,59.2,420232.30710000003,108.6681720007854,15.02,4.78638709001136,2.20858629661752,0.18227314631897798,1.706,0.03292506255761886,0.1741196537337812,2.3400000000000003
35.34,3984.61,2.19,6.82,3.63,IrO2,2.13,Pt/C,0.06,Nafion_117,172.41,23.2,75379.73,75.38,8.73,693.8,41.63,67.54,140816.11740000002,23.111246447421845,3.1900000000000004,3.032908256215746,7.43146551724138,0.2470288624787776,0.4092,0.061969439728353136,0.17411992641688898,2.19
72.26,1822.0,1.78,22.85,2.13,IrO2,1.16,Pt/C,0.16,Nafion_212,42.11,20.29,19226.04,19.23,3.23,317.25,19.03,83.36,131657.72,43.267632391355974,20.720000000000002,2.389346756917503,2.075406604238541,0.04469969554386936,3.656,0.024633268751729862,0.17412184412733261,1.3199999999999998
61.14,817.8,1.6,20.76,3.41,IrO2,1.89,Pt/C,0.08,Nafion_212,51.17,17.33,12623.21,12.62,1.31,142.4,8.54,92.6,50000.292,15.982020715262848,17.35,3.4832885356168597,2.9526832083092907,0.021426234870788357,1.6608,0.026169447170428527,0.17412570310589387,1.97
78.03,1991.68,1.73,15.33,3.86,IrO2,1.24,Pt/C,0.12,Nafion_212,49.72,21.02,23999.9,24.0,3.44,346.79,20.81,85.57,155410.7904,40.05792437650845,11.47,2.7058372386388605,2.3653663177925783,0.04408560809944893,1.8396,0.02217095988722286,0.17411933643958868,1.3599999999999999
38.51,3289.56,2.21,26.22,2.39,IrO2,1.24,Pt/C,0.16,Nafion_117,177.43,15.87,46170.2,46.17,7.28,572.78,34.37,66.92,126680.95559999999,18.540043960998702,23.83,1.8225039998747903,11.180214240705736,0.18904180732277331,4.1952,0.05738769150869904,0.17412055107673974,1.4
62.02,993.38,1.6,14.02,3.96,IrO2,2.31,Pt/C,0.22,Nafion_115,128.22,20.89,8568.17,8.57,1.59,172.97,10.38,92.65,61609.4276,7.7474652940258935,10.059999999999999,4.294982687308585,6.137865007180469,0.02563689132537891,3.0844,0.025798129635601418,0.17412269222251303,2.5300000000000002
75.89,2861.94,1.96,27.37,2.27,IrRuOx,0.72,Pt/C,0.18,Nafion_212,49.82,22.01,42109.07,42.11,5.6,498.32,29.9,75.62,217192.62660000002,57.44560417503011,25.1,1.5378662950827657,2.2635165833711945,0.07379101330873632,4.9266,0.025826854658057716,0.17411965310244099,0.8999999999999999
60.98,3297.66,2.1,17.98,4.34,IrRuOx,0.73,Pt/C,0.15,Nafion_115,132.64,18.43,54367.17,54.37,6.94,574.19,34.45,70.32,201091.3068,24.861731001206273,13.64,1.3432462449948803,7.196961475854584,0.11380780583797968,2.697,0.03443752049852411,0.1741204369158737,0.88
64.47,2242.3,1.89,17.39,1.6,IrRuOx,0.23,Pt/C,0.15,Nafion_117,180.43,19.97,39047.95,39.05,4.24,390.43,23.43,78.34,144561.081,12.427534223798704,15.790000000000001,0.43824552335251565,9.035052578868303,0.06576702342174655,2.6085,0.029315960912052116,0.1741203228827543,0.38
66.5,4209.12,2.32,9.21,3.06,IrO2,2.3,Pt/C,0.24,Nafion_115,123.27,18.76,75944.78,75.94,9.75,732.89,43.97,63.92,279906.48,34.14553419323436,6.15,4.4723281990747115,6.570895522388059,0.14661654135338345,2.2104,0.03488721804511278,0.17411953092332838,2.54
58.54,1342.26,1.69,22.83,2.54,Ir_black,2.62,Pt/C,0.08,Nafion_115,131.95,18.81,28254.72,28.25,2.26,233.72,14.02,87.72,78575.9004,10.172489579386133,20.29,4.704757909209769,7.014885699096225,0.03860608131192347,1.8263999999999998,0.028869149299624187,0.17412423822508308,2.7
64.41,1159.0,1.57,14.17,2.29,IrRuOx,1.1,Pt/C,0.03,Nafion_115,125.91,17.89,14627.19,14.63,1.82,201.81,12.11,94.5,74651.19,9.20498768961957,11.879999999999999,2.09469965390268,7.0380100614868635,0.028256481912746472,0.4251,0.024375097034621956,0.17412424503882656,1.1300000000000001
63.03,3960.0,2.27,9.12,2.9,IrRuOx,1.27,Pt/C,0.08,Nafion_117,182.63,20.76,44359.43,44.36,8.97,689.52,41.37,65.31,249598.80000000002,21.683184580846522,6.219999999999999,2.3852809126125916,8.797206165703274,0.14231318419800096,0.7295999999999999,0.036014596224020305,0.17412121212121212,1.35
72.63,2858.35,1.92,3.26,3.11,IrRuOx,0.61,Pt/C,0.07,Nafion_117,177.61,22.32,61113.79,61.11,5.5,497.7,29.86,76.92,207601.9605,16.09340690276448,0.1499999999999999,1.2611243674688073,7.957437275985663,0.07572628390472257,0.22820000000000001,0.02643535729037588,0.17412143369426417,0.6799999999999999
35.61,3745.11,2.23,16.16,1.13,Ir_black,2.07,Pt/C,0.15,Nafion_212,48.05,22.39,44159.45,44.16,8.35,652.1,39.13,66.36,133363.3671,77.94193548387098,15.030000000000001,2.9554431544448803,2.1460473425636444,0.23448469531030608,2.424,0.06262285874754282,0.17412038631709081,2.2199999999999998
51.37,2616.41,1.92,15.66,1.82,IrRuOx,0.82,Pt/C,0.14,Nafion_212,50.25,16.67,66093.5,66.09,5.01,455.57,27.33,77.28,134404.98169999997,52.06786069651741,13.84,1.370600631992818,3.0143971205758846,0.09752773992602687,2.1924,0.03737590033093245,0.17412026402589809,0.96
74.78,1936.65,1.74,18.95,3.14,IrO2,0.98,Pt/C,0.13,Nafion_117,180.06,21.65,41025.37,41.03,3.38,337.21,20.23,84.87,144822.687,10.755581472842387,15.809999999999999,2.0701007812420373,8.316859122401848,0.045199251136667555,2.4635,0.02326825354372827,0.17412025921049232,1.1099999999999999
72.23,4519.98,2.44,23.09,3.0,IrRuOx,0.95,Pt/C,0.04,Nafion_212,51.44,20.6,71763.59,71.76,11.02,787.02,47.22,60.68,326478.1554,87.86897356143079,20.09,1.9562056529140228,2.4970873786407766,0.1525681849646961,0.9236,0.0337809774331995,0.17412023947008617,0.99
58.58,4388.51,2.42,6.68,4.36,IrRuOx,1.59,Pt/C,0.16,Nafion_117,178.66,17.41,112556.06,112.56,10.6,764.13,45.85,61.27,257078.91580000002,24.563472517631258,2.3199999999999994,2.8563198092361817,10.261918437679494,0.18094912939569818,1.0688,0.04131102765448959,0.17412060129747908,1.75
64.18,3778.15,2.25,19.19,3.31,IrRuOx,0.41,Pt/C,0.08,Nafion_115,117.82,15.28,40717.6,40.72,8.48,657.85,39.47,65.92,242481.66700000004,32.06713630962486,15.88,0.7789580238026829,7.710732984293194,0.1321283889062013,1.5352000000000001,0.03505765035836709,0.17411960880325028,0.49
51.2,2025.36,1.77,9.72,4.23,IrRuOx,0.76,Pt/C,0.15,Nafion_212,48.7,17.54,27679.82,27.68,3.58,352.66,21.16,83.62,103698.432,41.58850102669404,5.49,1.2681550837061468,2.7765108323831247,0.069921875,1.458,0.0345703125,0.17412213137417548,0.91
46.58,3267.42,2.1,22.15,3.11,IrO2,1.22,Pt/C,0.13,Nafion_212,52.38,22.03,57756.41,57.76,6.86,568.92,34.14,70.51,152196.4236,62.37915234822451,19.04,1.943811737978729,2.377666817975488,0.14727350794332333,2.8794999999999997,0.04508372692142551,0.17411902969315238,1.35
58.88,2338.79,1.95,21.13,2.1,IrO2,1.27,Pt/C,0.09,Nafion_212,49.11,19.98,33135.71,33.14,4.56,407.23,24.43,75.91,137707.9552,47.62349826919161,19.029999999999998,2.2883176581175904,2.457957957957958,0.07744565217391303,1.9017,0.03311820652173913,0.1741199509147893,1.36
54.57,1258.76,1.65,15.87,1.65,Ir_black,2.91,Pt/C,0.06,Nafion_117,178.77,20.5,29451.57,29.45,2.08,219.18,13.15,89.59,68690.5332,7.0412261565139564,14.219999999999999,5.0221246498368215,8.720487804878049,0.038116181051859994,0.9521999999999999,0.030236393622869707,0.1741237408243033,2.97
63.01,5323.3,2.5,18.77,3.38,IrRuOx,0.93,Pt/C,0.05,Nafion_212,52.96,17.45,53765.59,53.77,13.31,926.89,55.61,59.2,335421.133,100.5154833836858,15.39,1.746352465230891,3.034957020057307,0.21123631169655613,0.9385,0.03967624186637042,0.17411943719121598,0.9800000000000001
38.87,1494.09,1.73,12.3,2.93,IrRuOx,0.93,Pt/C,0.19,Nafion_117,176.44,20.49,24623.54,24.62,2.59,260.15,15.61,85.33,58075.27829999999,8.467977782815687,9.370000000000001,1.3718076287136105,8.611029770619815,0.06663236429122717,2.337,0.044507332132750196,0.17411936362601985,1.12
76.25,5699.26,2.5,14.83,1.44,IrO2,2.05,Pt/C,0.23,Nafion_212,45.37,14.47,97016.03,97.02,14.25,992.36,59.54,59.2,434568.575,125.6173683050474,13.39,4.394438627402976,3.135452660677263,0.18688524590163935,3.4109000000000003,0.03278688524590164,0.17412085077711842,2.28
77.25,2659.98,1.93,21.19,2.23,IrO2,1.12,Pt/C,0.14,Nafion_212,49.52,18.38,47574.16,47.57,5.13,463.16,27.79,76.72,205483.455,53.71526655896607,18.96,2.424993115234848,2.6942328618063116,0.06640776699029126,2.9666000000000006,0.024983818770226537,0.17412160993691683,1.2600000000000002
